,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
8615,Sihem Amer-Yahia|Jian Huang|Cong Yu,,Jelly: A Language for Building Community-Centric Information Exploration Applications.,2009,,,,353494,conf/icde/Amer-YahiaHY09,1,0,173,0,173,3
8616,Duhyun Bae|Gwanyeon Kim|Jiho Kim|Sehyun Park|Ohyoung Song,,An Efficient Design of CCMP for Robust Security Network.,-2005,,,,383925,conf/icisc/BaeKKPS05,4,0,332,0,332,3
8617,Hugues Balp|Etienne Borde|Grégory Haïk|Jean-François Tilman,,Automatic Composition of AADL Models for the Verification of Critical Component-Based Embedded Systems.,2008,,,,357444,conf/iceccs/BalpBHT08,1,0,693,0,693,3
8618,A Comparison and Evaluation of Data Requirement Specification Techniques in SSADM and the Unified Process.,,Peter Bielkowicz|Thein Than Tun,2001,,,,87016,conf/caise/BielkowiczT01,1,0,1264,0,1264,3
8626,David Hsu|Miguel Figueroa|Chris Diorio,,A Silicon Primitive for Competitive Learning.,-2000,,,,605087,conf/nips/HsuFD00,1,0,769,0,769,3
8627,D. Beauchêne|Alain Haurat|B. Schweyer,,Designing an Information System for a Manufacturing Enterprise under the aspect of a CIM Approach: The OLYMPIOS Model.,1993,,,,450604,conf/ifip5-7/BeaucheneHS93,2,0,2002,0,2002,3
8630,Zhiguo Gong|Qian Liu|Jingbai Zhang,,Automatic Image Annotation by Mining the Web.,2006,,,,170095,conf/dawak/GongLZ06,1,0,5,0,5,3
8634,Cigdem Demir|S. Humayun Gultekin|Bülent Yener,,Augmented cell-graphs for automated cancer diagnosis.,-2005,,,,197238,conf/eccb/DemirGY05,1,0,2005,0,2005,3
8644,Clemens Kupke|Alexander Kurz|Yde Venema,,Stone Coalgebras.,-2003,,,,1973389,journals/entcs/KupkeKV03,0,126,5,126,5,3
8645,Kensuke Kawakami|Koji Shigemoto|Koji Nakano,,Redundant Radix-2r Number System for Accelerating Arithmetic Operations on the FPGAs.,2008,,,,624824,conf/pdcat/KawakamiSN08,1,0,2008,0,2008,3
8651,Van-Duc Nguyen|Harald Haas|Kyandoghere Kyamakya|Jean Chamberlain Chedjou|Tien-Hoa Nguyen|Seokho Yoon|Hyunseung Choo,,Decentralized Dynamic Sub-Carrier Assignment for OFDMA-Based Adhoc and Cellular Networks.,2009,,,,2016497,journals/ieicet/NguyenHKCNYC09,3,34,5,34,5,3
8654,Topological Properties of Thinning in 2-D Pseudomanifolds.,,Nicolas Passat|Michel Couprie|Loïc Mazo|Gilles Bertrand,2010,,,,2116127,journals/jmiv/PassatCMB10,2,343,5,343,5,3
8663,Sri Hastuti Kurniawan|Panayiotis Zaphiris,,Research-derived web design guidelines for older people.,2005,,,,63050,conf/assets/KurniawanZ05,1,0,5,0,5,3
8664,Qiang Zhu|Kwang-Ting Cheng|HongJiang Zhang,,SSD tracking using dynamic template and log-polar transformation.,-2004,,,,388555,conf/icmcs/ZhuCZ04,4,0,179,0,179,3
8668,Abraham P. Punnen|Kunhiraman Nair,,Improved Complexity Bound for the Maximum Cardinality Bottleneck Bipartite Matching Problem.,-1994,,,,1938374,journals/dam/PunnenN94,3,283,5,283,5,3
8674,Kian-Lee Tan|Beng Chin Ooi|David J. Abel,,Exploiting Spatial Indexes for Semijoin-Based Join Processing in Distributed Spatial Databases.,-2000,,,,2265960,journals/tkde/TanOA00,3,40,5,40,5,3
8677,Weigang Zhang|Liyuan Xing|Qingming Huang|Wen Gao,,A System for Automatic Generation of Music Sports-Video.,-2005,,,,389196,conf/icmcs/ZhangXHG05,1,0,179,0,179,3
8680,Scott D. Connell|Anil K. Jain,,Writer Adaptation of Online Handwriting Models.,1999,,,,345133,conf/icdar/ConnellJ99,2,0,943,0,943,3
8681,Anastasios Koutoumanos|Nikolaos Papaspyrou|Symeon Retalis|Emmanuel Skordalakis,,Towards a novel networked learning environment.,-1996,,,,769129,conf/webnet/KoutoumanosPRS96,0,0,1553,0,1553,3
8687,Christoph Pörschmann|Heiko Knospe,,Analyse spektraler Parameter des Audiosignals zur Identifikation und Abwehr von Telefon-SPAM.,2008,,,,688873,conf/sicherheit/PoschmannK08,1,0,989,0,989,3
8694,T. Kalyani|V. Rajkumar Dare|D. G. Thomas,,Local and Recognizable Iso Picture Languages.,2004,,,,401131,conf/iconip/KalyaniDT04,1,0,2013,0,2013,3
8698,David Valencia|Alexey L. Lastovetsky|Maureen O'Flynn|Antonio Plaza|Javier Plaza,,Parallel Processing of Remotely Sensed Hyperspectral Images On Heterogeneous Networks of Workstations Using HeteroMPI.,2008,,,,2400802,journals/ijhpca/ValenciaLOPP08,3,508,5,508,5,3
8702,Aníbal Bregón|M. Aránzazu Simón|Juan José Rodríguez|Carlos J. Alonso|Belarmino Pulido Junquera|Isaac Moro,,Early Fault Classification in Dynamic Systems Using Case-Based Reasoning.,-2005,,,,85211,conf/caepia/BregonSRAJM05,1,0,236,0,236,3
8703,Anca Gog|D. Dumitrescu|Béat Hirsbrunner,,Community Detection in Complex Networks Using Collaborative Evolutionary Algorithms.,-2007,,,,196398,conf/ecal/GogDH07,2,0,5,0,5,3
8706,Cathryn S. Dippo|Patricia Cruse|Ann G. Green|Carol A. Hert,,The challenges of statistical digital libraries.,-2002,,,,548696,conf/jcdl/DippoCGH02,1,0,5,0,5,3
8720,Managing Evolving Business Workflows through the Capture of Descriptive Information.,,Sébastien Gaspard|Florida Estrella|Richard McClatchey|Régis Dindeleux,-2003,,,,214768,conf/er/GaspardEMD03,1,0,865,0,865,3
8728,Strong Normalization of lambda-mu-mu/tilde-Calculus with Explicit Substitutions.,,Emmanuel Polonowski,2004,,,,249565,conf/fossacs/Polonovski04,1,0,859,0,859,3
8730,Ravishankar Rao|Justin Wenck|Diana Franklin|Rajeevan Amirtharajah|Venkatesh Akella,,Segmented Bitline Cache: Exploiting Non-uniform Memory Access Patterns.,2006,,,,294296,conf/hipc/RaoWFAA06,4,0,261,0,261,3
8732,Mohammad Eyadat|Dorothy Fisher,,Web accessibility in information systems.,2007,,,,2043053,journals/ijwis/EyadatF07,0,583,5,583,5,3
8733,Sebastian Danicic|Chris Fox|Mark Harman|Robert M. Hierons|John Howroyd|Michael R. Laurence,,Static Program Slicing Algorithms are Minimal for Free Liberal Program Schemas.,2005,,,,1875691,journals/cj/DanicicFHHHL05,5,96,5,96,5,3
8740,Roy Wang|Qiang Cheng|Thomas S. Huang,,Identify Regions of Interest(ROI) for video watermark embedment with Principle Component Analysis.,2000,,,,589824,conf/mm/WangCH00,1,0,74,0,74,3
8741,New Sub-band Processing Framework Using Non-linear Predictive Models for Speech Feature Extraction.,,Mohamed Chetouani|Amir Hussain|Bruno Gas|Jean-Luc Zarader,2005,,,,608815,conf/nolisp/ChetouaniHGZ05,5,0,1022,0,1022,3
8742,Decentralised Resource Discovery Service for Large Scale Federated Grids.,,Rajiv Ranjan|Lipo Chan|Aaron Harwood|Shanika Karunasekera|Rajkumar Buyya,2007,,,,192001,conf/eScience/RanjanCHKB07,2,0,2015,0,2015,3
8748,Charles E. McDowell,,Viewing Anomalous States in Parallel Programs.,-1988,,,,405810,conf/icpp/McDowell88,2,0,1433,0,1433,3
8751,Marcin Imielinski|Calin Belta|Ádám M. Halász|Harvey Rubin,,Investigating metabolite essentiality through genome-scale analysis of Escherichia coli production capabilities.,2005,,,,1841964,journals/bioinformatics/ImielinskiBHR05,2,61,5,61,5,3
8759,Zinovy Diskin|Boris Cadish,,Variable Sets and Functions Framework for Conceptual Modeling: Integrating ER and OO via Sketches with Dynamic Markers.,-1995,,,,214610,conf/er/DiskinC95,2,0,585,0,585,3
8762,A. E. M. El Misiery|E. Ahmed,,On a fractional model for earthquakes.,-2006,,,,2304834,journals/amc/El-MisieryA06,3,27,5,27,5,3
8763,Dirk Beque|Johan Nuyts|Paul Suetens|Guy Bormans,,Optimization of geometrical calibration in pinhole SPECT.,2005,,,,2267530,journals/tmi/BequeNSB05,5,137,0,137,0,3
8766,José Méndez Omaña|Michael E. Pohst,,Factoring polynomials over global fields II.,2005,,,,2127981,journals/jsc/OmanaP05,2,261,5,261,5,3
8768,Hisayoshi Zaima|Tsuyoshi Yamamoto,,3D Modeling from Captured Images Using Bi-directional Ray Traversal Method.,1998,,,,89012,conf/captech/ZaimaY98,1,0,2022,0,2022,3
8771,Feng Wang|Kenneth J. Turner,,Policy Conflicts in Home Care Systems.,2007,,,,241480,conf/fiw/WangT07,1,0,2024,0,2024,3
8781,Reinhold Weicker,,A detailed look at some popular benchmarks.,-1991,,,,2176816,journals/pc/Weicker91,3,77,0,77,0,3
8789,Compile-Time Task Scheduling using a Fuzzy Inference System.,,Hai Li|Mark Fisher|Moe Razaz,-2005,,,,625123,conf/pdcn/LiFR05,0,0,655,0,655,3
8791,Mitsunori Ogiwara|Osamu Watanabe,,On Polynomial Time Bounded Truth-Table Reducibility of NP Sets to Sparse Sets,-1990,,,,730348,conf/stoc/OgiwaraW90,1,0,97,0,97,3
8801,Edmund Robinson,,Parametricity as Isomorphism.,1994,,,,2243604,journals/tcs/Robinson94,3,12,5,12,5,3
8802,G. Sudhir|John Chung-Mong Lee|Anil K. Jain,,Automatic Classification of Tennis Video for High-Level Content-Based Retrieval.,1998,,,,88429,conf/caivd/SudhirLJ98,4,0,2028,0,2028,3
8803,Gianluca Torta|Pietro Torasso,,Computation of Minimal Sensor Sets for Conditional Testability Requirements.,-2008,,,,195358,conf/ecai/TortaT08,1,0,589,0,589,3
8805,Marie Ertner|Anne Mie Kragelund|Lone Malmborg,,Five enunciations of empowerment in participatory design.,2010,,,,624134,conf/pdc/ErtnerKM10,2,0,2030,0,2030,3
8806,Guo-Xin Zhang|Ming-Ming Cheng|Shi-Min Hu|Ralph R. Martin,,A Shape-Preserving Approach to Image Resizing.,2009,,,,1873655,journals/cgf/ZhangCHM09,3,59,5,59,5,3
8809,Jose Flich|Manuel P. Malumbres|Pedro López|José Duato,,Removing the Latency Overhead of the ITB Mechanism in COWs with Source Routing.,-2002,,,,626083,conf/pdp/FlichMLD02,1,0,149,0,149,3
8811,Sebastian D. C. de O. Galvão|Estevam R. Hruschka Jr.,,A Markov Blanket Based Strategy to Optimize the Induction of Bayesian Classifiers When Using Conditional Independence Learning Algorithms.,2007,,,,170352,conf/dawak/GalvaoH07,2,0,539,0,539,3
8818,Sean W. M. Siqueira|Rubens N. Melo|Maria Helena Lima Baptista Braz,,Increasing the Semantics of Learning Objects.,-2004,,,,2025234,journals/ijcpol/SiqueiraMB04,5,586,113,586,113,3
8824,Alex Doboli|Ranga Vemuri,,Towards a Specification Notation for High-Level Synthesis of Mixed-Signal and Analog Systems.,2000,,,,892379,conf/bmas/DoboliV00,1,0,2033,0,2033,3
8827,Lirong Dai|Kendra Cooper,,Modeling and performance analysis for security aspects.,2006,,,,2200866,journals/scp/DaiC06,2,584,0,584,0,3
8830,Combinatorial Auctions: A Survey.,,Sven de Vries|Rakesh V. Vohra,2003,,,,2046195,journals/informs/VriesV03,2,417,5,417,5,3
8831,Daniel Port|Monica McArthur,,A Study of Productivity and Efficiency for Object-Oriented Methods and Languages.,1999,,,,55283,conf/apsec/PortM99,1,0,5,0,5,3
8836,Kunitoshi Komatsu|Kaoru Sezaki,,2D lossless discrete cosine transform.,2001,,,,373289,conf/icip/KomatsuS01,1,0,246,0,246,3
8846,Juan J. Fuertes-Martínez|Miguel A. Prada|Manuel Domínguez-González|Perfecto Reguera-Acevedo|Ignacio Díaz Blanco|Abel A. Cuadrado Vega,,Modeling of Dynamics Using Process State Projection on the Self Organizing Map.,-2007,,,,319942,conf/icann/Fuertes-MartinezPDRBV07,0,0,1482,0,1482,3
8847,Rastislav Lukac|Konstantinos N. Plataniotis|Ching-Nung Yang,,Image Secret Sharing.,-2006,,,,2421956,reference/mm/LukacPY06,5,0,1693,0,1693,3
8852,SmartEx: a case study on user profiling and adaptation in exhibition booths.,,Ben Salem|Jorge Alves Lino|Matthias Rauterberg,2010,,,,2416518,journals/jaihc/SalemLR10,0,587,5,587,5,3
8854,Isabella Lona Schoeman|Andries Petrus Engelbrecht,,A novel particle swarm niching technique based on extensive vector operations.,2010,,,,2160538,journals/nc/SchoemanE10,3,488,2038,488,2038,3
8858,Model Simulation for Test Execution Capacity Estimation.,,Eduardo Aranha|Paulo Borba|José Lima,-2006,,,,528298,conf/issre/AranhaBL06,1,0,2039,0,2039,3
8866,Integrating plan-view tracking and color-based person models for multiple people tracking.,,Luca Iocchi|Robert C. Bolles,2005,,,,378007,conf/icip/IocchiB05,0,0,246,0,246,3
8869,Vladimir Poroikov|Dmitrii Filimonov|Yulia V. Borodina|A. A. Lagunin|A. Kos,,Robustness of Biological Activity Spectra Predicting by Computer Program PASS for Noncongeneric Sets of Chemical Compounds.,-2000,,,,2096460,journals/jcisd/PoroikovFBLK00,3,26,5,26,5,3
8885,Alejandro Rodríguez González|Myriam Mencke|Giner Alor-Hernández|Rubén Posada-Gómez|Juan Miguel Gómez|Alberto A. Aguilar-Lasserre,,MEDBOLI: Medical Diagnosis Based on Ontologies and Logical Inference.,-2009,,,,873615,conf/etelemed/RodriguezMAPGA09,1,0,2043,0,2043,3
8893,Deholo Nali|Carlisle M. Adams|Ali Miri,,Hierarchical time-based information release.,2006,,,,2030485,journals/ijisec/NaliAM06,2,564,5,564,5,3
8894,Carlisle M. Adams,,Building Secure Web-Based Environments: Understanding Research Interrelationships through a Construction Metaphor.,2005,,,,2006895,journals/ieeesp/Adams05,0,406,1398,406,1398,3
8895,Hideyuki Maki|Akira Maeda|T. Morita|Hiroyuji Akimori,,Applying data mining to data analysis in manufacturing.,1999,,,,450799,conf/ifip5-7/MakiMMA99,1,0,2002,0,2002,3
8900,Ane Tröger|Alvaro A. A. Fernandes,,A Language for Comprehensively Supporting the In Vitro Experimental Process In Silico.,-2004,,,,74595,conf/bibe/TrogerF04,4,0,112,0,112,3
8902,Paolo Milani Comparetti|Guido Salvaneschi|Engin Kirda|Clemens Kolbitsch|Christopher Kruegel|Stefano Zanero,,Identifying Dormant Functionality in Malware Programs.,-2010,,,,719931,conf/sp/ComparettiSKKKZ10,1,0,5,0,5,3
8910,Joonhee Yoo|Michael Bieber,,A Systematic Relationship Analysis for Modeling Information Domains.,-2001,,,,1564,books/idea/rossi2001/YooB01,6,0,0,0,0,3
8911,Organizational Memory.,,Joline Morrison|Lorne Olfman,1998,,,,289427,conf/hicss/MorrisonO98,1,0,5,0,5,3
8914,3D spatial relationships model: a useful concept for 3D cadastre?,,Roland Billen|Siyka Zlatanova,2003,,,,2299847,journals/urban/BillenZ03,3,318,5,318,5,3
8918,Asad Khailany|John Audritsh,,Control charts as a CPU performance measurement tool (abstract only).,1985,,,,26071,conf/acm/KhailanyA85a,1,0,2047,0,2047,3
8919,Kaisa Väänänen-Vainio-Mattila|Minna Wäljas|Jarno Ojala|Katarina Segerståhl,,Identifying drivers and hindrances of social user experience in web services.,2010,,,,108114,conf/chi/Vaananen-Vainio-MattilaWOS10,1,0,843,0,843,3
8922,Shirley A. Becker|Florence E. Mottay,,A Global Perspective on Web Site Usability.,2001,,,,2217545,journals/software/BeckerM01,2,288,0,288,0,3
8924,Andrew Doswell|Vivien Reid,,An empirical study of knowledge and organisations.,2000,,,,488210,conf/irma/DoswellR00,1,0,5,0,5,3
8926,Sabrina Geißler|Thorsten Hampel|Reinhard Keil-Slawik,,Vom virtuellen Wissensraum zur Lernumgebung - Kooperatives Lernen als integrativer Ansatz für eine mediengestützte Bildung (From the Virtual Knowledge Space to a Learning Environment - Cooperative Learning as Integrative Approach to Educational Technology).,2004,,,,2005085,journals/icom/GeisslerHK04,3,418,0,418,0,3
8928,Hsien-Chang Liu|Chan-Hung Su|Yueh-Hsuan Chiang|Yi-Ping Hung,,Personalized Face Verification System Using Owner-Specific Cluster-Dependent LDA-Subspace.,2004,,,,409992,conf/icpr/LiuSCH04,1,0,913,0,913,3
8936,A Constant-Competitive Algorithm for Online OVSF Code Assignment.,,Francis Y. L. Chin|Hing-Fung Ting|Yong Zhang,2007,,,,489786,conf/isaac/ChinTZ07,2,0,5,0,5,3
8937,Premkumar Elangovan|Gaoyong Luo|Geoff Lawday,,Structurally Efficient Video Codec for Wireless Mobile Applications.,2007,,,,536764,conf/itng/ElangovanLL07,2,0,5,0,5,3
8952,Recent improvements and performance analysis of ASR and MT in a speech-to-speech translation system.,,David Stallard|Chia-Lin Kao|Kriste Krstovski|Daben Liu|Premkumar Natarajan|Rohit Prasad|Shirin Saleem|Krishna Subramanian,-2008,,,,898765,conf/icassp/StallardKKLNPSS08,4,0,394,0,394,3
8963,Adel Almohammad|Robert M. Hierons|Gheorghita Ghinea,,High Capacity Steganographic Method Based Upon JPEG.,-2008,,,,8903,conf/IEEEares/AlmohammadHG08,1,0,2052,0,2052,3
8969,Solution counting algorithms for constraint-centered search heuristics.,,Alessandro Zanarini|Gilles Pesant,2009,,,,1900386,journals/constraints/ZanariniP09,2,415,5,415,5,3
8970,Hossein Sharif-Paghaleh,,Analysis of the Waiting Time Effects on the Financial Return and the Order Fulfillment in Web-Based Group Buying Mechanisms.,2009,,,,767146,conf/webi/Sharif-Paghaleh09,2,0,2053,0,2053,3
8977,Lorenzo Capra|Claude Dutheillet|Giuliana Franceschinis|Jean-Michel Ilié,,Towards Performance Analysis with Partially Symmetrical SWN.,1999,,,,573868,conf/mascots/CapraDFI99,2,0,118,0,118,3
8978,Nestoras E. Evmorfopoulos|Dimitris P. Karampatzakis|Georgios I. Stamoulis,,Voltage-drop-constrained optimization of power distribution network based on reliable maximum current estimates.,2004,,,,331393,conf/iccad/EvmorfopoulosKS04,2,0,0,0,0,3
8983,Sok-Ian Sou|Hui-Nien Hung|Yi-Bing Lin|Nan-Fu Peng|Jeu-Yih Jeng,,Modeling Credit Reservation Procedure for UMTS Online Charging System.,2007,,,,2352492,journals/twc/SouHLPJ07,5,162,0,162,0,3
8986,Jeffrey S. Geronimo|Ming-Jun Lai,,Factorization of multivariate positive Laurent polynomials.,2006,,,,2085768,journals/jat/GeronimoL06,3,16,5,16,5,3
8993,Peter Black|Yu-Cheun Jou|Rashid Attar|Jun Ma|Xin Zhang,,Interference Cancellation Techniques for CDMA2000 1x Reverse Link.,2009,,,,833572,conf/globecom/BlackJAMZ09,2,0,180,0,180,3
8994,LeMai Nguyen|Luba Torlina|Konrad J. Peszynski|Brian J. Corbitt,,Power relations in cyber communities.,2004,,,,201089,conf/ecis/NguyenTPC04,5,0,5,0,5,3
8995,Konstantinos Papapanagiotou|Emmanouel Kellinis|Giannis F. Marias|Panagiotis Georgiadis,,Alternatives for Multimedia Messaging System Steganography.,-2005,,,,114410,conf/cis/PapapanagiotouKMG05,2,0,752,0,752,3
9005,Honghui Wan|Lugang Li|Scott Federhen|John C. Wootton,,Discovering Simple Regions in Biological Sequences Associated with Scoring Schemes.,2003,,,,2090256,journals/jcb/WanLFW03,0,81,5,81,5,3
9006,Fast mining of spatial collocations.,,Xin Zhang|Nikos Mamoulis|David W. Cheung|Yutao Shou,2004,,,,555387,conf/kdd/ZhangMCS04,2,0,5,0,5,3
9032,Xiaojiang Du|Ming Zhang|Kendall E. Nygard|Sghaier Guizani|Hsiao-Hwa Chen,,Self-healing sensor networks with distributed decision making.,2007,,,,2344790,journals/ijsnet/DuZNGC07,1,590,0,590,0,3
9039,Chen Bo|Wang Le|Gao Xiu-e|Yan Juanjuan,,Design and Implementation of Quantitative Nutritional Guidance System for Pregnant Woman.,2008,,,,867905,conf/csse/BoLXJ08,2,0,2056,0,2056,3
9043,Zhongmei Zhou|Zhaohui Wu|Chunshan Wang|Yi Feng,,Mining Both Associated and Correlated Patterns.,-2006,,,,329700,conf/iccS/ZhouWWF06,2,0,866,0,866,3
9044,Teruyuki Kaneko|Tetsuo Sagara|Takashi Takeda|Ryuzo Takiyama,,A digital curve recognition method applicable to non-singly connected curves.,-2000,,,,2199525,journals/scjapan/KanekoSTT00,3,0,5,0,5,3
9051,Ian H. Witten|Alistair Moffat|Timothy C. Bell,,"Managing Gigabytes: Compressing and Indexing Documents and Images, Second Edition",1999,,Morgan Kaufmann,,2303,books/mk/WittenMB99,8,0,5,0,5,3
9057,B. Mathieu|Pierre Melchior|Alain Oustaloup|Ch. Ceyral,,Fractional differentiation for edge detection.,2003,,,,2312089,journals/sigpro/MathieuMOC03,5,151,0,151,0,3
9059,Jai-Kyung Lee|Seung Hak Kuk|Hyeon Soo Kim|Seong-Whan Park,,Extended BPEL System for e-Engineering Framework Considering the Characteristics of Mechanical Engineering Services.,2008,,,,12820,conf/IEEEscc/LeeKKP08,2,0,1670,0,1670,3
9063,Issam Damaj|Hassan B. Diab,,Performance Analysis of Linear Algebraic Functions Using Reconfigurable Computing.,2003,,,,2263997,journals/tjs/DamajD03,3,97,0,97,0,3
9069,Integrating and publishing public safety data using semantic technologies.,,Alvaro Graves,-2010,,,,182266,conf/dgo/Graves10,2,0,1647,0,1647,3
9073,Eliezer Kantorowitz|Alexander Lyakas|Artur Myasqobsky,,A Use Case-Oriented User Interface Framework.,2003,,,,732306,conf/swste/KantorowitzLM03,1,0,2059,0,2059,3
9076,Rich Hilliard|Ivano Malavolta|Henry Muccini|Patrizio Pelliccione,,Realizing architecture frameworks through megamodelling techniques.,-2010,,,,553972,conf/kbse/HilliardMMP10,4,0,431,0,431,3
9083,Thao Pham Thi Xuan|Ai Kawazoe|Dien Dinh|Nigel Collier|Tran Quoc Tri,,Construction of a Vietnamese Corpora for Named Entity Recognition.,2007,,,,873154,conf/riao/XuanKDCT07,4,0,2060,0,2060,3
9107,Antonio Arcos|María del Mar Rueda|Juan Francisco Muñoz,,An improved class of estimators of a finite population quantile in sample surveys.,-2007,,,,1831002,journals/appml/ArcosRM07,3,132,5,132,5,3
9109,Graphical Model Inference in Optimal Control of Stochastic Multi-Agent Systems.,,Bart van den Broek|Wim Wiegerinck|Bert Kappen,-2008,,,,2078649,journals/jair/BroekWK08,3,360,5,360,5,3
9110,Anca Gog|D. Dumitrescu|Béat Hirsbrunner,,Collaborative evolutionary algorithms for combinatorial optimization.,2007,,,,265787,conf/gecco/GogDH07,4,0,234,0,234,3
9112,Janice C. Sipior|Laurie Schatzberg|Dorothy E. Leidner|Fred Niederman|Diane Lending,,From the chair.,-2004,,,,1942084,journals/db/SipiorSLNL04,0,214,5,214,5,3
9113,Sharing jugs of wine.,,Colin J. H. McDiarmid|Jorge L. Ramírez Alfonsín,1994,,,,1956600,journals/dm/McDiarmidA94,5,68,5,68,5,3
